E,B,fitness_true,x0_true,rep,n_points,t_start,t_end,vaf_start,vaf_end,status,fitness_map,x0_map,err,abs_err,sq_err
500000.0,1.0,0.3,1.0,7,14,42.021010505252626,120.0600300150075,0.09782927544734527,0.5072543115247742,ok,0.2434731226982867,24765.038049699153,-0.056526877301713296,0.056526877301713296,0.00319528785748295
500000.0,1.0,0.3,1.0,8,14,42.021010505252626,120.0600300150075,0.09658520254435889,0.5035520267446719,ok,0.24075577989214422,24363.009310483896,-0.059244220107855766,0.059244220107855766,0.0035098776161880613
500000.0,1.0,0.3,1.0,9,14,42.021010505252626,120.0600300150075,0.099935107073329,0.49266113592852584,ok,0.23903378470771858,25334.05285148505,-0.06096621529228141,0.06096621529228141,0.003716879407064808
500000.0,1.0,0.3,1.0,10,14,42.021010505252626,120.0600300150075,0.09755635537033529,0.49842271293375395,ok,0.24102102623977648,24500.619020072965,-0.05897897376022351,0.05897897376022351,0.0034785193458091337
500000.0,1.0,0.3,1.0,11,14,42.021010505252626,120.0600300150075,0.10066977877004263,0.5020644095788604,ok,0.23582704834148918,24640.621891519837,-0.06417295165851081,0.06417295165851081,0.004118167724565565
500000.0,1.0,0.3,1.0,12,14,42.021010505252626,120.0600300150075,0.09281494187154564,0.4992956329241296,ok,0.2512148879238072,22516.062566160013,-0.048785112076192794,0.048785112076192794,0.002379987160286692
500000.0,1.0,0.3,1.0,13,14,42.021010505252626,120.0600300150075,0.09955120359037127,0.51931330472103,ok,0.23689557886436352,24392.13310259573,-0.06310442113563647,0.06310442113563647,0.003982167966863763
500000.0,1.0,0.3,1.0,14,14,42.021010505252626,120.0600300150075,0.09667721518987342,0.5072178477690289,ok,0.24006457087556426,23085.694735301568,-0.059935429124435724,0.059935429124435724,0.003592255664330258
500000.0,1.0,0.3,1.0,15,14,42.021010505252626,120.0600300150075,0.0970315991062879,0.5018126311772563,ok,0.23007502751429548,24422.45035929861,-0.0699249724857045,0.0699249724857045,0.0048895017771265325
500000.0,1.0,0.3,1.0,16,14,42.021010505252626,120.0600300150075,0.09853658536585366,0.5001203948952564,ok,0.22788176744366517,25147.783616054057,-0.07211823255633482,0.07211823255633482,0.005201039467049591
500000.0,1.0,0.3,1.0,17,14,42.021010505252626,120.0600300150075,0.09854077253218885,0.507492795389049,ok,0.2342342421014092,24382.734338518996,-0.0657657578985908,0.0657657578985908,0.004325134911976058
500000.0,1.0,0.3,1.0,18,14,42.021010505252626,120.0600300150075,0.09965573473455336,0.5217391304347826,ok,0.2263657575504115,24571.534165031266,-0.0736342424495885,0.0736342424495885,0.00542200166112478
500000.0,1.0,0.3,1.0,19,14,42.021010505252626,120.0600300150075,0.09278989098116948,0.5048810250152532,ok,0.23771924713783188,23231.74033567276,-0.06228075286216811,0.06228075286216811,0.0038788921770784614
500000.0,10.0,0.3,1.0,0,14,42.021010505252626,120.0600300150075,0.09016086793864572,0.4541332403208929,ok,0.09798145346625671,46462.209977417195,-0.2020185465337433,0.2020185465337433,0.04081149314360621
500000.0,10.0,0.3,1.0,1,14,42.021010505252626,120.0600300150075,0.08892045454545454,0.45289306270827023,ok,0.10909353379221547,37338.14777385267,-0.1909064662077845,0.1909064662077845,0.036445278839943966
500000.0,10.0,0.3,1.0,2,14,42.021010505252626,120.0600300150075,0.09247338450111414,0.44982526210683976,ok,0.13328616285755368,27772.66888429144,-0.1667138371424463,0.1667138371424463,0.02779350349475811
500000.0,10.0,0.3,1.0,3,14,42.021010505252626,120.0600300150075,0.099232012934519,0.4467005076142132,ok,0.12963810015839516,34577.98101051016,-0.17036189984160482,0.17036189984160482,0.029023176917640996
500000.0,10.0,0.3,1.0,4,14,42.021010505252626,120.0600300150075,0.0915310650887574,0.45502861815208506,ok,0.08633791394465824,41880.25191008855,-0.21366208605534176,0.21366208605534176,0.04565148701752027
500000.0,10.0,0.3,1.0,5,14,42.021010505252626,120.0600300150075,0.08936076089360762,0.44720734506503446,ok,0.13369488436073002,33119.05783242751,-0.16630511563926997,0.16630511563926997,0.027657391487790957
500000.0,10.0,0.3,1.0,6,14,42.021010505252626,120.0600300150075,0.0927494615936827,0.4465345102011286,ok,0.1359678480017684,29021.51329892115,-0.1640321519982316,0.1640321519982316,0.026906546889170952
500000.0,10.0,0.3,1.0,7,14,42.021010505252626,120.0600300150075,0.09327548806941431,0.4523930323017081,ok,0.10487360069603507,44189.514335403626,-0.19512639930396491,0.19512639930396491,0.038074311705330356
500000.0,10.0,0.3,1.0,8,14,42.021010505252626,120.0600300150075,0.09076148725442441,0.4577407002188184,ok,0.14301185513120654,28135.244693541237,-0.15698814486879345,0.15698814486879345,0.02464527762934528
500000.0,10.0,0.3,1.0,9,14,42.021010505252626,120.0600300150075,0.0954028670291646,0.4504881450488145,ok,0.13708594774980715,33259.78885136488,-0.16291405225019284,0.16291405225019284,0.026540988420578563
500000.0,10.0,0.3,1.0,10,14,42.021010505252626,120.0600300150075,0.09194425560842964,0.4492939666238768,ok,0.1316376321029948,31077.091987162134,-0.16836236789700518,0.16836236789700518,0.02834588692388652
500000.0,10.0,0.3,1.0,11,14,42.021010505252626,120.0600300150075,0.08579367836054186,0.44883966244725737,ok,0.112579838925027,39887.13320855423,-0.187420161074973,0.187420161074973,0.03512631677736883
500000.0,10.0,0.3,1.0,12,14,42.021010505252626,120.0600300150075,0.08227589029881294,0.4505928853754941,ok,0.10206117184477376,46999.61864218049,-0.19793882815522623,0.19793882815522623,0.03917977969146418
500000.0,10.0,0.3,1.0,13,14,42.021010505252626,120.0600300150075,0.09545875810936053,0.44786494538232374,ok,0.08934555138248645,49839.71722874106,-0.21065444861751353,0.21065444861751353,0.04437529672234865
500000.0,10.0,0.3,1.0,14,14,42.021010505252626,120.0600300150075,0.09237875288683603,0.4356929212362911,ok,0.11185572801062672,37129.79954041339,-0.18814427198937328,0.18814427198937328,0.03539826708241127
500000.0,10.0,0.3,1.0,15,14,42.021010505252626,120.0600300150075,0.08855955178022773,0.44740781058647433,ok,0.1459191547727158,29691.546849190596,-0.15408084522728419,0.15408084522728419,0.023740906865954304
500000.0,10.0,0.3,1.0,16,14,42.021010505252626,120.0600300150075,0.09024676850763808,0.4626606460576589,ok,0.09999084869494121,38624.09302828374,-0.20000915130505878,0.20000915130505878,0.040003660605769896
500000.0,10.0,0.3,1.0,17,14,42.021010505252626,120.0600300150075,0.09318637274549098,0.4562293274531422,ok,0.12645912247836247,33433.121471772596,-0.17354087752163752,0.17354087752163752,0.030116436170979994
500000.0,10.0,0.3,1.0,18,14,42.021010505252626,120.0600300150075,0.1,0.4512126339537507,ok,0.051304835121712175,97138.02922734477,-0.2486951648782878,0.2486951648782878,0.061849285033838755
500000.0,10.0,0.3,1.0,19,14,42.021010505252626,120.0600300150075,0.09278350515463918,0.45340934005700506,ok,0.11646931617168303,38418.14624932547,-0.18353068382831694,0.18353068382831694,0.03368351190648964
1000000.0,0.0001,0.3,1.0,0,14,36.01800900450225,114.05702851425713,0.08423739629865985,0.52,ok,1.0,19601.510741734714,0.7,0.7,0.48999999999999994
1000000.0,0.0001,0.3,1.0,1,14,36.01800900450225,114.05702851425713,0.07815275310834814,0.49504823151125404,ok,0.5631018096154876,18575.84172955353,0.2631018096154876,0.2631018096154876,0.0692225622229443
1000000.0,0.0001,0.3,1.0,2,14,36.01800900450225,114.05702851425713,0.0832969908416921,0.5072914641259965,ok,0.5527182595190131,19977.16207027727,0.2527182595190131,0.2527182595190131,0.06386651869431927
1000000.0,0.0001,0.3,1.0,3,14,36.01800900450225,114.05702851425713,0.08469994593620472,0.5037420840529648,ok,0.5220639456085967,20402.310389058457,0.2220639456085967,0.2220639456085967,0.0493123959392578
1000000.0,0.0001,0.3,1.0,4,14,36.01800900450225,114.05702851425713,0.0803958634493495,0.5016576513697435,ok,1.0,19037.004926093177,0.7,0.7,0.48999999999999994
1000000.0,0.0001,0.3,1.0,5,14,36.01800900450225,114.05702851425713,0.08877520312970208,0.4994255074684029,ok,0.5246864671370896,21524.758911448625,0.22468646713708956,0.22468646713708956,0.05048400851454643
1000000.0,0.0001,0.3,1.0,6,14,36.01800900450225,114.05702851425713,0.08050684756175605,0.5027967681789932,ok,1.0,18912.92732836519,0.7,0.7,0.48999999999999994
1000000.0,0.0001,0.3,1.0,7,14,36.01800900450225,114.05702851425713,0.08700076316458916,0.49622560888762285,ok,0.5367274344695455,21012.477062736616,0.23672743446954553,0.23672743446954553,0.05603987823053297
1000000.0,0.0001,0.3,1.0,8,14,36.01800900450225,114.05702851425713,0.08381897086174829,0.49767801857585137,ok,0.5239466908109567,20167.77145187095,0.2239466908109567,0.2239466908109567,0.05015212032517823
1000000.0,0.0001,0.3,1.0,9,14,36.01800900450225,114.05702851425713,0.08667496886674969,0.5088790233074362,ok,0.5586739424911633,20987.975119655122,0.2586739424911633,0.2586739424911633,0.06691220852392167
1000000.0,0.0001,0.3,1.0,10,14,36.01800900450225,114.05702851425713,0.07991014120667522,0.49798657718120803,ok,0.5809636151975686,19007.136744838655,0.2809636151975686,0.2809636151975686,0.07894055306488738
1000000.0,0.0001,0.3,1.0,11,14,36.01800900450225,114.05702851425713,0.08823529411764706,0.5048897411313519,ok,0.5508275060314713,21409.69635073148,0.25082750603147136,0.25082750603147136,0.0629144377819678
1000000.0,0.0001,0.3,1.0,12,14,36.01800900450225,114.05702851425713,0.08603324839218542,0.49717969379532634,ok,0.5360402550580691,20793.83911099641,0.23604025505806908,0.23604025505806908,0.05571500200787831
1000000.0,0.0001,0.3,1.0,13,14,36.01800900450225,114.05702851425713,0.08366533864541832,0.503019458734064,ok,1.0,19904.196919634298,0.7,0.7,0.48999999999999994
1000000.0,0.0001,0.3,1.0,14,14,36.01800900450225,114.05702851425713,0.08926144086995923,0.5023334747560458,ok,1.0,21180.043429804366,0.7,0.7,0.48999999999999994
1000000.0,0.0001,0.3,1.0,15,14,36.01800900450225,114.05702851425713,0.0848620990889804,0.49337748344370863,ok,0.5684784753354478,20446.81436245817,0.26847847533544783,0.26847847533544783,0.07208069171844667
1000000.0,0.0001,0.3,1.0,16,14,36.01800900450225,114.05702851425713,0.08649749953695128,0.49396642182581324,ok,0.5240034059933578,20869.08897934452,0.22400340599335783,0.22400340599335783,0.0501775258966251
1000000.0,0.0001,0.3,1.0,17,14,36.01800900450225,114.05702851425713,0.08006487761722206,0.48761609907120745,ok,0.5663262797278371,18960.17501149763,0.2663262797278371,0.2663262797278371,0.07092968727367015
1000000.0,0.0001,0.3,1.0,18,14,36.01800900450225,114.05702851425713,0.08048289738430583,0.49836358226718236,ok,1.0,19139.60468210026,0.7,0.7,0.48999999999999994
1000000.0,0.0001,0.3,1.0,19,14,36.01800900450225,114.05702851425713,0.08641652503595242,0.5072432432432432,ok,1.0,20519.27015785744,0.7,0.7,0.48999999999999994
1000000.0,0.001,0.3,1.0,0,14,36.01800900450225,114.05702851425713,0.08353269537480064,0.4955587688494113,ok,0.521321876443622,20098.687685844714,0.22132187644362206,0.22132187644362206,0.048983372992525906
1000000.0,0.001,0.3,1.0,1,14,36.01800900450225,114.05702851425713,0.09888357256778309,0.49422965954991344,ok,0.9999999999999929,23360.236136032043,0.6999999999999929,0.6999999999999929,0.48999999999999
1000000.0,0.001,0.3,1.0,2,14,36.01800900450225,114.05702851425713,0.08489695478314364,0.4875647668393782,ok,0.53650831687744,20461.492022378447,0.23650831687744006,0.23650831687744006,0.0559361839521996
1000000.0,0.001,0.3,1.0,3,14,36.01800900450225,114.05702851425713,0.07621875773323435,0.5113636363636364,ok,1.0,17385.29433815212,0.7,0.7,0.48999999999999994
1000000.0,0.001,0.3,1.0,4,14,36.01800900450225,114.05702851425713,0.07937569676700111,0.5026816840976133,ok,1.0,17901.40813932269,0.7,0.7,0.48999999999999994
1000000.0,0.001,0.3,1.0,5,14,36.01800900450225,114.05702851425713,0.08122486051641364,0.5091445427728614,ok,0.5185081662593788,19333.451229630118,0.2185081662593788,0.2185081662593788,0.04774581872203633
1000000.0,0.001,0.3,1.0,6,14,36.01800900450225,114.05702851425713,0.07940878133603825,0.4999293685548806,ok,0.557385557214538,18849.050334194893,0.257385557214538,0.257385557214538,0.06624732506263821
1000000.0,0.001,0.3,1.0,7,14,36.01800900450225,114.05702851425713,0.09151030452168564,0.5058162855996791,ok,0.5130965659687595,22406.210409003383,0.21309656596875953,0.21309656596875953,0.045410146427677885
1000000.0,0.001,0.3,1.0,8,14,36.01800900450225,114.05702851425713,0.07617678763923823,0.49769460265798754,ok,0.5369514621968906,17948.223868672518,0.23695146219689062,0.23695146219689062,0.05614599543724448
1000000.0,0.001,0.3,1.0,9,14,36.01800900450225,114.05702851425713,0.08500823723228995,0.49509345794392523,ok,0.5304306973160142,20485.772417783963,0.23043069731601423,0.23043069731601423,0.05309830626554457
1000000.0,0.001,0.3,1.0,10,14,36.01800900450225,114.05702851425713,0.07996970024889082,0.4961842652976273,ok,1.0,18616.47769476512,0.7,0.7,0.48999999999999994
1000000.0,0.001,0.3,1.0,11,14,36.01800900450225,114.05702851425713,0.0738488271068636,0.5041732461087299,ok,1.0,16086.257972024352,0.7,0.7,0.48999999999999994
1000000.0,0.001,0.3,1.0,12,14,36.01800900450225,114.05702851425713,0.08073853856986388,0.5008876489982247,ok,0.5202647652474249,19202.438005903023,0.22026476524742494,0.22026476524742494,0.04851656680950322
1000000.0,0.001,0.3,1.0,13,14,36.01800900450225,114.05702851425713,0.08565248738284066,0.48819031435853866,ok,0.9999999982301615,20001.944955493185,0.6999999982301615,0.6999999982301615,0.48999999752222606
1000000.0,0.001,0.3,1.0,14,14,36.01800900450225,114.05702851425713,0.0778405524168236,0.4936839391595772,ok,0.5498553549093332,18403.60562918615,0.24985535490933325,0.24985535490933325,0.06242769837686888
1000000.0,0.001,0.3,1.0,15,14,36.01800900450225,114.05702851425713,0.08435686327439601,0.5055541841520612,ok,0.5253192424207522,20264.228304124135,0.22531924242075224,0.22531924242075224,0.05076876100506172
1000000.0,0.001,0.3,1.0,16,14,36.01800900450225,114.05702851425713,0.08834431630971994,0.49960348929421095,ok,0.5117107831210572,21444.260146497167,0.21171078312105723,0.21171078312105723,0.04482145568973133
1000000.0,0.001,0.3,1.0,17,14,36.01800900450225,114.05702851425713,0.07935523868567886,0.5027867409797595,ok,1.0,18554.239116641947,0.7,0.7,0.48999999999999994
1000000.0,0.001,0.3,1.0,18,14,36.01800900450225,114.05702851425713,0.08341728793068709,0.5065753424657534,ok,0.49370341181004573,19954.762043679115,0.19370341181004574,0.19370341181004574,0.03752101174685217
1000000.0,0.001,0.3,1.0,19,14,36.01800900450225,114.05702851425713,0.08137690355329949,0.488135593220339,ok,1.0,19013.82853737661,0.7,0.7,0.48999999999999994
1000000.0,0.01,0.3,1.0,0,14,36.01800900450225,114.05702851425713,0.08208955223880597,0.5035922766052986,ok,0.4895655185874246,19609.929819272034,0.1895655185874246,0.1895655185874246,0.03593508583731922
1000000.0,0.01,0.3,1.0,1,14,36.01800900450225,114.05702851425713,0.07922062769805156,0.4999402985074627,ok,0.46860849934663074,18837.084855932088,0.16860849934663075,0.16860849934663075,0.02842882605192278
1000000.0,0.01,0.3,1.0,2,14,36.01800900450225,114.05702851425713,0.07443257676902537,0.4867021276595745,ok,0.4598882030261965,17059.79615575095,0.1598882030261965,0.1598882030261965,0.025564237466946232
1000000.0,0.01,0.3,1.0,3,14,36.01800900450225,114.05702851425713,0.07797731568998109,0.5029007127465606,ok,0.4763179822193191,18402.957573265507,0.1763179822193191,0.1763179822193191,0.031088030853892126
1000000.0,0.01,0.3,1.0,4,14,36.01800900450225,114.05702851425713,0.08496344595929659,0.5116950620848975,ok,0.45127179353346264,20374.457582803185,0.15127179353346265,0.15127179353346265,0.022883155518830554
1000000.0,0.01,0.3,1.0,5,14,36.01800900450225,114.05702851425713,0.0856748042376785,0.5080164910673385,ok,0.44612015331293636,20337.18530265128,0.14612015331293637,0.14612015331293637,0.02135109920419603
1000000.0,0.01,0.3,1.0,6,14,36.01800900450225,114.05702851425713,0.07788778877887789,0.4909983633387889,ok,0.4604346071634617,18210.9195199296,0.1604346071634617,0.1604346071634617,0.025739263175694273
1000000.0,0.01,0.3,1.0,7,14,36.01800900450225,114.05702851425713,0.0779601406799531,0.5081049787726747,ok,1.0,17371.38281015107,0.7,0.7,0.48999999999999994
1000000.0,0.01,0.3,1.0,8,14,36.01800900450225,114.05702851425713,0.07277954304735966,0.5057276995305164,ok,0.494466204413739,17006.593981323276,0.19446620441373902,0.19446620441373902,0.03781710465908613
1000000.0,0.01,0.3,1.0,9,14,36.01800900450225,114.05702851425713,0.0889061689994816,0.4981347377660742,ok,0.45920886246947373,21356.505804951503,0.15920886246947374,0.15920886246947374,0.025347461888823804
1000000.0,0.01,0.3,1.0,10,14,36.01800900450225,114.05702851425713,0.08138903960933261,0.4978776087725504,ok,0.4753894629604114,19392.198568970776,0.1753894629604114,0.1753894629604114,0.030761463717541526
1000000.0,0.01,0.3,1.0,11,14,36.01800900450225,114.05702851425713,0.08494152046783626,0.5008665511265165,ok,0.451744060054013,20428.383597317323,0.15174406005401303,0.15174406005401303,0.023026259761675914
1000000.0,0.01,0.3,1.0,12,14,36.01800900450225,114.05702851425713,0.07738440704198105,0.4969604863221885,ok,0.4654495829682382,18311.35469029006,0.1654495829682382,0.1654495829682382,0.027373564504363936
1000000.0,0.01,0.3,1.0,13,14,36.01800900450225,114.05702851425713,0.08526645768025079,0.49658854939187186,ok,0.4453524065675984,20456.43196840819,0.1453524065675984,0.1453524065675984,0.021127322094992424
1000000.0,0.01,0.3,1.0,14,14,36.01800900450225,114.05702851425713,0.08088064889918888,0.4992286331379204,ok,0.46940315941203004,18824.09223007473,0.16940315941203005,0.16940315941203005,0.028697430418777665
1000000.0,0.01,0.3,1.0,15,14,36.01800900450225,114.05702851425713,0.08124191461836999,0.5168918918918919,ok,0.4550759836987419,19094.591235654636,0.15507598369874193,0.15507598369874193,0.02404856072013247
1000000.0,0.01,0.3,1.0,16,14,36.01800900450225,114.05702851425713,0.08252063015753938,0.5012991833704529,ok,0.4499828906590531,19600.968288584936,0.14998289065905313,0.14998289065905313,0.022494867490445485
1000000.0,0.01,0.3,1.0,17,14,36.01800900450225,114.05702851425713,0.08853118712273642,0.49249836921069795,ok,1.0,19953.491093198285,0.7,0.7,0.48999999999999994
1000000.0,0.01,0.3,1.0,18,14,36.01800900450225,114.05702851425713,0.08042796532005166,0.49550435515594266,ok,0.4565771364572432,18948.789636335998,0.1565771364572432,0.1565771364572432,0.024516399661150157
1000000.0,0.01,0.3,1.0,19,14,36.01800900450225,114.05702851425713,0.08279470606340412,0.49139546771170556,ok,0.458273381728895,19815.208355351748,0.158273381728895,0.158273381728895,0.025050463363900512
1000000.0,0.1,0.3,1.0,0,14,36.01800900450225,114.05702851425713,0.07565101691693595,0.5013003901170351,ok,0.358816829706842,16316.301583089402,0.05881682970684199,0.05881682970684199,0.0034594194567636504
1000000.0,0.1,0.3,1.0,1,14,36.01800900450225,114.05702851425713,0.07512953367875648,0.4966650786088614,ok,0.34060209609591297,17250.292280949976,0.040602096095912976,0.040602096095912976,0.0016485302073817518
1000000.0,0.1,0.3,1.0,2,14,36.01800900450225,114.05702851425713,0.07263542936770598,0.5119815668202765,ok,0.3837147445223652,16100.227493896484,0.08371474452236521,0.08371474452236521,0.007008158450444876
1000000.0,0.1,0.3,1.0,3,14,36.01800900450225,114.05702851425713,0.07766170729133692,0.4966120835686053,ok,0.35863497003700345,17971.723494009242,0.058634970037003464,0.058634970037003464,0.003438059711240294
1000000.0,0.1,0.3,1.0,4,14,36.01800900450225,114.05702851425713,0.07482250136537412,0.49379652605459057,ok,0.3792204510358235,14269.424932504942,0.07922045103582354,0.07922045103582354,0.006275879862319315
1000000.0,0.1,0.3,1.0,5,14,36.01800900450225,114.05702851425713,0.07921714818266543,0.4908639747349425,ok,0.3587366386858759,16956.79306384845,0.05873663868587592,0.05873663868587592,0.0034499927241151357
1000000.0,0.1,0.3,1.0,6,14,36.01800900450225,114.05702851425713,0.07322033898305084,0.49680432645034417,ok,0.3722093390797507,15804.710399164609,0.07220933907975069,0.07220933907975069,0.00521418865033441
1000000.0,0.1,0.3,1.0,7,14,36.01800900450225,114.05702851425713,0.07632488479262672,0.5019103855505384,ok,0.37399608177255,17277.904864047516,0.07399608177255002,0.07399608177255002,0.005475420117689909
1000000.0,0.1,0.3,1.0,8,14,36.01800900450225,114.05702851425713,0.07205056179775281,0.5015290519877675,ok,0.3552788225448509,16257.455020225269,0.05527882254485089,0.05527882254485089,0.003055748221945115
1000000.0,0.1,0.3,1.0,9,14,36.01800900450225,114.05702851425713,0.07818636201356659,0.51,ok,0.35504898381241146,16646.366664476915,0.05504898381241147,0.05504898381241147,0.00303039061877914
1000000.0,0.1,0.3,1.0,10,14,36.01800900450225,114.05702851425713,0.07760979121670267,0.495849609375,ok,0.3519052706492304,17624.37167631361,0.051905270649230395,0.051905270649230395,0.0026941571211698584
1000000.0,0.1,0.3,1.0,11,14,36.01800900450225,114.05702851425713,0.09505703422053231,0.5051602390005432,ok,0.44931377347964535,10473.105389725457,0.14931377347964536,0.14931377347964536,0.022294602950730845
1000000.0,0.1,0.3,1.0,12,14,36.01800900450225,114.05702851425713,0.07333333333333333,0.5007566585956417,ok,0.36430167616592807,16593.68024847207,0.06430167616592808,0.06430167616592808,0.004134705557747883
1000000.0,0.1,0.3,1.0,13,14,36.01800900450225,114.05702851425713,0.08268114112597828,0.5146609651802077,ok,0.33168039281228223,18969.1209374639,0.03168039281228224,0.03168039281228224,0.0010036472887405045
1000000.0,0.1,0.3,1.0,14,14,36.01800900450225,114.05702851425713,0.08236895847515316,0.4853751589656634,ok,0.3598550539270269,18698.342946028235,0.05985505392702689,0.05985505392702689,0.003582627480607297
1000000.0,0.1,0.3,1.0,15,14,36.01800900450225,114.05702851425713,0.07566832804712278,0.4922425952045134,ok,0.372304140880714,16978.62460415196,0.07230414088071402,0.07230414088071402,0.00522788878849814
1000000.0,0.1,0.3,1.0,16,14,36.01800900450225,114.05702851425713,0.07791363163371488,0.49536544598085397,ok,0.36202634883931833,17065.39293634779,0.062026348839318346,0.062026348839318346,0.0038472679503368085
1000000.0,0.1,0.3,1.0,17,14,36.01800900450225,114.05702851425713,0.07682136718233505,0.5014100394811055,ok,0.9999993935118138,16932.950340258398,0.6999993935118138,0.6999993935118138,0.4899991509169072
1000000.0,0.1,0.3,1.0,18,14,36.01800900450225,114.05702851425713,0.08257113821138211,0.4958050984188448,ok,0.3562578978655352,18255.897706052096,0.0562578978655352,0.0562578978655352,0.00316495107224899
1000000.0,0.1,0.3,1.0,19,14,36.01800900450225,114.05702851425713,0.07441634241245136,0.4935048395313296,ok,0.37793350991057817,15421.691614567791,0.07793350991057818,0.07793350991057818,0.006073631966982187
1000000.0,1.0,0.3,1.0,0,14,36.01800900450225,114.05702851425713,0.0658354114713217,0.49611461874696455,ok,0.2758038894000397,16089.564033310127,-0.024196110599960297,0.024196110599960297,0.000585451768165511
1000000.0,1.0,0.3,1.0,1,14,36.01800900450225,114.05702851425713,0.06576980568011959,0.49987471811576045,ok,0.276107764039027,15513.609374275311,-0.023892235960973007,0.023892235960973007,0.0005708389392148118
1000000.0,1.0,0.3,1.0,2,14,36.01800900450225,114.05702851425713,0.06974102680599728,0.4948745139625309,ok,0.2688039234228046,16783.491315875737,-0.031196076577195364,0.031196076577195364,0.0009731951938102372
1000000.0,1.0,0.3,1.0,3,14,36.01800900450225,114.05702851425713,0.07542579075425791,0.5114989021148735,ok,0.2520505402181951,18203.61826604873,-0.04794945978180487,0.04794945978180487,0.0022991506933669227
1000000.0,1.0,0.3,1.0,4,14,36.01800900450225,114.05702851425713,0.06500134300295461,0.5093417648749641,ok,0.27632509663941895,15851.390293932704,-0.023674903360581034,0.023674903360581034,0.0005605010491328511
1000000.0,1.0,0.3,1.0,5,14,36.01800900450225,114.05702851425713,0.07608472136541229,0.4921661278288983,ok,0.2555078177650831,17644.790745963062,-0.04449218223491691,0.04449218223491691,0.001979554280025056
1000000.0,1.0,0.3,1.0,6,14,36.01800900450225,114.05702851425713,0.07467962881131242,0.49305312317571515,ok,0.26505690238716134,17402.160800531557,-0.03494309761283865,0.03494309761283865,0.00122102007078037
1000000.0,1.0,0.3,1.0,7,14,36.01800900450225,114.05702851425713,0.07173678532901834,0.5003502218071445,ok,0.2704413734350022,16635.278786949893,-0.029558626564997803,0.029558626564997803,0.0008737124044089938
1000000.0,1.0,0.3,1.0,8,14,36.01800900450225,114.05702851425713,0.07206035379812695,0.49566955363091275,ok,0.2680855388390814,16807.181848050994,-0.03191446116091856,0.03191446116091856,0.0010185328311917794
1000000.0,1.0,0.3,1.0,9,14,36.01800900450225,114.05702851425713,0.07157958320749018,0.49477611940298505,ok,0.2749342618202463,16064.897620264186,-0.025065738179753716,0.025065738179753716,0.0006282912304959631
1000000.0,1.0,0.3,1.0,10,14,36.01800900450225,114.05702851425713,0.07331300543550312,0.5034321979018261,ok,0.26526504740192697,17272.007375810826,-0.03473495259807302,0.03473495259807302,0.0012065169319903798
1000000.0,1.0,0.3,1.0,11,14,36.01800900450225,114.05702851425713,0.06856591018831483,0.5045286816504528,ok,0.28953428808795306,15721.634235799107,-0.010465711912046927,0.010465711912046927,0.00010953112582596094
1000000.0,1.0,0.3,1.0,12,14,36.01800900450225,114.05702851425713,0.07333457734651987,0.5025591810620601,ok,0.27687046256118164,17290.03103079319,-0.02312953743881835,0.02312953743881835,0.0005349755021336997
1000000.0,1.0,0.3,1.0,13,14,36.01800900450225,114.05702851425713,0.06763285024154589,0.5033395671920919,ok,0.269312932144112,15973.015998877654,-0.030687067855887984,0.030687067855887984,0.0009416961335918736
1000000.0,1.0,0.3,1.0,14,14,36.01800900450225,114.05702851425713,0.06886792452830189,0.5080336648814078,ok,0.2731891564516279,16310.487383646,-0.0268108435483721,0.0268108435483721,0.0007188213317752858
1000000.0,1.0,0.3,1.0,15,14,36.01800900450225,114.05702851425713,0.07154811715481171,0.5053026955368979,ok,0.2703537952171651,17082.32986628329,-0.029646204782834862,0.029646204782834862,0.0008788974580257806
1000000.0,1.0,0.3,1.0,16,14,36.01800900450225,114.05702851425713,0.07583397982932506,0.48270823185582074,ok,0.25503127353228605,17233.507529706578,-0.04496872646771394,0.04496872646771394,0.002022186360128076
1000000.0,1.0,0.3,1.0,17,14,36.01800900450225,114.05702851425713,0.06809050539226053,0.48661950169178714,ok,0.2775429788956702,15505.235504415745,-0.02245702110432979,0.02245702110432979,0.0005043177968803135
1000000.0,1.0,0.3,1.0,18,14,36.01800900450225,114.05702851425713,0.07212223229315033,0.5026250345399281,ok,0.2623200758206003,17234.33187654154,-0.03767992417939969,0.03767992417939969,0.0014197766861653097
1000000.0,1.0,0.3,1.0,19,14,36.01800900450225,114.05702851425713,0.07630939993062782,0.5019579405366208,ok,0.26475039106920717,17991.286167191753,-0.03524960893079282,0.03524960893079282,0.0012425349297738289
1000000.0,10.0,0.3,1.0,0,14,36.01800900450225,114.05702851425713,0.064616582327754,0.4896449704142012,ok,0.23416747883678948,17388.300226857096,-0.0658325211632105,0.0658325211632105,0.004333920842704559
1000000.0,10.0,0.3,1.0,1,14,36.01800900450225,114.05702851425713,0.07523277467411546,0.47464285714285714,ok,0.21832918255986447,20021.19784632888,-0.08167081744013552,0.08167081744013552,0.0066701224213399435
1000000.0,10.0,0.3,1.0,2,14,36.01800900450225,114.05702851425713,0.07014157014157014,0.4761802575107296,ok,0.2113694082803585,18977.108041512234,-0.0886305917196415,0.0886305917196415,0.007855381788573782
1000000.0,10.0,0.3,1.0,3,14,36.01800900450225,114.05702851425713,0.07633098139833226,0.4733076499724821,ok,0.2044206539331809,22121.835488241773,-0.09557934606681909,0.09557934606681909,0.009135411394560766
