fitness_true,E,W,x0_true,rep,n_points,t_start,t_end,vaf_start,vaf_end,status,fitness_map,x0_map
1.0,1000000.0,1.0,1.0,0,14,12.00600300150075,90.04502251125562,0.15132924335378323,0.49589201877934275,ok,1.0,43280.73111711672
1.0,1000000.0,1.0,1.0,1,14,12.00600300150075,90.04502251125562,0.17144149577804585,0.4978422233730364,ok,1.0,52199.671712286035
1.0,1000000.0,1.0,1.0,2,14,12.00600300150075,90.04502251125562,0.16385814889336017,0.4918032786885246,ok,1.0,48770.26729514678
1.0,1000000.0,1.0,1.0,3,14,12.00600300150075,90.04502251125562,0.1599537483137406,0.5095371876386219,ok,1.0,46924.606279335676
1.0,1000000.0,1.0,1.0,4,14,12.00600300150075,90.04502251125562,0.16524767801857584,0.524584487534626,ok,1.0,49438.09774765547
1.0,1000000.0,1.0,1.0,5,14,12.00600300150075,90.04502251125562,0.16395455941050047,0.48976293103448276,ok,1.0,48725.71360688658
1.0,1000000.0,1.0,1.0,6,14,12.00600300150075,90.04502251125562,0.16350862252501597,0.49937603993344426,ok,1.0,48543.494626154985
1.0,1000000.0,1.0,1.0,7,14,12.00600300150075,90.04502251125562,0.1559917355371901,0.4969995713673382,ok,1.0,45399.14603652322
1.0,1000000.0,1.0,1.0,8,14,12.00600300150075,90.04502251125562,0.16060877350044764,0.5090183559457302,ok,1.0,47296.35499210081
1.0,1000000.0,1.0,1.0,9,14,12.00600300150075,90.04502251125562,0.16395326565791993,0.5076673547626069,ok,1.0,49070.65027146613
1.0,1000000.0,1.0,1.0,10,14,12.00600300150075,90.04502251125562,0.16382470119521914,0.4926182237600923,ok,1.0,48759.26415702409
1.0,1000000.0,1.0,1.0,11,14,12.00600300150075,90.04502251125562,0.1567827130852341,0.5066469719350074,ok,1.0,45871.41316031226
1.0,1000000.0,1.0,1.0,12,14,12.00600300150075,90.04502251125562,0.16046399226679556,0.507223113964687,ok,1.0,47183.96254182505
1.0,1000000.0,1.0,1.0,13,14,12.00600300150075,90.04502251125562,0.16227347611202636,0.5040329808209356,ok,1.0,47776.62229571357
1.0,1000000.0,1.0,1.0,14,14,12.00600300150075,90.04502251125562,0.16778523489932887,0.5128705148205929,ok,1.0,50412.91497732031
1.0,1000000.0,1.0,1.0,15,14,12.00600300150075,90.04502251125562,0.17264697764283743,0.5121462001337196,ok,1.0,52730.97657412324
1.0,1000000.0,1.0,1.0,16,14,12.00600300150075,90.04502251125562,0.17033089051743283,0.496793501496366,ok,1.0,51727.68573652326
1.0,1000000.0,1.0,1.0,17,14,12.00600300150075,90.04502251125562,0.15941505686947102,0.504700557103064,ok,1.0,46669.58871269962
1.0,1000000.0,1.0,1.0,18,14,12.00600300150075,90.04502251125562,0.15677782589865744,0.49326773692387366,ok,1.0,45767.8997228839
1.0,1000000.0,1.0,1.0,19,14,12.00600300150075,90.04502251125562,0.1643612693246542,0.510832769126608,ok,1.0,48937.38177990782
